,User ID,City,User Longitude,User Latitude,Resturant Name,Resturant Longitude,Resturant Latitude,Categories,Special Diets,Review Score,Comments
339,147,Jeddah,39.14444306292032,21.17515878440764,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,"OMG, the food was delicioso"
340,14,Jeddah,39.36199059249711,21.278878320365678,Chicken Republic,39.14277525572525,21.571019309804818,"European, Armenian, Arabic, Fast Food",Non,4.7,There is nothing authentic about this place
341,55,Jeddah,39.33840705370996,21.228896055318316,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,3.8,Great food
342,212,Riyadh,46.74222719630441,24.741330381023324,Shawarma House,46.65678745131582,24.756352994549182,"Fast Food, Middle Eastern",Vegetarian Friendly,3.7,the spaghetti is nothing special whatsoever
343,478,Jeddah,39.31153238564335,21.434938789322974,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",4.9,"Of all the dishes, the salmon was the best, but all were great"
344,131,Eastern Province,50.95059378255398,26.027927754328122,Abu Nawas,50.08247644166936,26.439792133584874,"Lebanese, Mediterranean, Middle Eastern",Vegetarian Friendly,4.0,The vegetables are so fresh and the sauce feels like authentic Thai.
345,482,Eastern Province,50.62208166997931,26.68138979692959,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.1,It's worth driving up!
346,405,Eastern Province,51.58592125223895,28.515640861982305,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",2.6,The selection was probably the worst I've seen in Vegas.....there was none
347,0,Jeddah,39.289350655719595,21.01725595817294,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",4.8,Pretty good beer selection too
348,492,Riyadh,46.8988773015239,24.539096829798225,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",4.9,"This place is like Chipotle, but BETTER"
349,387,Riyadh,46.634465769118265,24.87624625674175,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,"Classy/warm atmosphere, fun and fresh appetizers, succulent steaks (Baseball steak!!!!!"
350,118,Riyadh,46.67796378352875,24.929991181830015,Shawarma House,46.65678745131582,24.756352994549182,"Fast Food, Middle Eastern",Vegetarian Friendly,4.9,5 stars for the brick oven bread app!
351,490,Jeddah,39.28900301336161,21.61462844381791,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",4.2,"I have eaten here multiple times, and each time the food was delicious."
352,247,Jeddah,39.3198326266621,21.311712847276535,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,3.6,We sat another ten minutes and finally gave up and left.
353,248,Jeddah,39.21910064813807,21.863549371715127,Al-Saaj Al-Reefi,39.13725262953653,21.621796790157557,"Fast Food, Middle Eastern, Lebanese, Mediterranean",Non,1.4,He was terrible!
354,257,Eastern Province,55.253774532225385,26.95192279681314,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,Everyone is treated equally special.
355,24,Riyadh,46.68304093922257,24.73110408236899,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,5.0,It shouldn't take 30 min for pancakes and eggs.
356,55,Jeddah,39.13211373213254,21.01657409152764,Chicken Republic,39.14277525572525,21.571019309804818,"European, Armenian, Arabic, Fast Food",Non,4.1,It was delicious!!!
357,384,Riyadh,46.98473168477683,24.765039748812967,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,"On the good side, the staff was genuinely pleasant and enthusiastic - a real treat."
358,220,Riyadh,46.780624863578616,24.612001843601266,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,Do not liked it
359,209,Riyadh,46.83283841511184,24.924707564491552,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,As always the evening was wonderful and the food delicious!
360,491,Jeddah,39.3278517981933,21.61211127337373,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.5,Best fish I've ever had in my life!
361,174,Jeddah,39.294511908829996,21.493524213015014,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,(The bathroom is just next door and very nice.)
362,485,Eastern Province,48.207650396739865,27.924220471545784,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,1.3,The buffet is small and all the food they offered was BLAND.
363,132,Eastern Province,53.65195066528336,21.18687928439771,Manoosha Alreef,50.118294522924984,26.445349771191502,"Lebanese, Fast Food, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",4.9,This is an Outstanding little restaurant with some of the Best Food I have ever tasted
364,407,Eastern Province,48.798383976292726,27.94668835932305,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,Pretty cool I would say
365,48,Eastern Province,48.417740364197115,25.13839277203001,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",2.6,Definitely a turn off for me & i doubt I'll be back unless someone else is buying
366,251,Eastern Province,54.59616400874571,23.42199288082609,Taya Restaurant,50.20702596747264,26.2918470910966,"Chinese, Indian, Seafood, Grill, Arabic, Barbecue",Non,4.7,Server did a great job handling our large rowdy table.
367,220,Jeddah,39.28695912299387,21.094128621967815,Wakame,39.12781682665467,21.577142949028246,"Japanese, Seafood, Sushi, Asian","Vegetarian Friendly, Vegan Options",3.7,"I find wasting food to be despicable, but this just wasn't food."
368,5,Riyadh,46.59692523296042,24.714268953483764,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,My wife had the Lobster Bisque soup which was good.
369,147,Jeddah,39.346650636617625,21.338207808826837,Aromi,39.10926895759512,21.603595561556073,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.7,Would come back again.
370,413,Eastern Province,51.23024641295784,25.865778829002064,Tandoori House,50.12976373287017,26.30379011242535,Indian,Non,4.5,"The staff are great, the ambiance is great"
371,36,Riyadh,46.83802383231506,24.930002138729833,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,He deserves 5 stars
372,63,Eastern Province,48.560168711701465,19.598193653757956,il Vero,50.17796256747414,26.367068088525293,"Italian, Romana, Lazio, Central-Italian, Pizza","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.5,I left with a stomach ache and felt sick the rest of the day.
373,265,Riyadh,46.553720686988754,24.8598835342107,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,They dropped more than the ball
374,168,Eastern Province,47.891094958581135,26.254017841318458,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,"The dining space is tiny, but elegantly decorated and comfortable"
375,64,Eastern Province,51.66165088283443,23.43987393719048,The Blue Restaurant,50.22054889692208,26.291765783996706,"Seafood, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,"They will customize your order any way you'd like, my usual is Eggplant with Green Bean stir fry, love it!"
376,18,Jeddah,39.28772557915044,21.155366866411942,Aromi,39.10926895759512,21.603595561556073,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,And the beans and rice were mediocre at best.
377,119,Riyadh,46.76850190576411,24.660773597412856,Zafran Indian Bistro,46.62489930668807,24.752996409227517,"Indian, Healthy, Soups, Grill","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,Best tacos in town by far!!
378,111,Eastern Province,51.073320334782636,25.177474774947424,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,4.0,Great food
379,110,Eastern Province,54.73579590532523,19.846590160382032,Pattis France,50.12045517873375,26.33514140215385,"French, Cafe, European","Vegetarian Friendly, Vegan Options",4.1,I took back my money and got outta there.
380,160,Riyadh,46.60724199238791,24.5911395791018,Tokyo,46.68666408923927,24.71826120724121,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.0,"In an interesting part of town, this place is amazing."
381,364,Eastern Province,50.95386253620243,24.144619507794168,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,1.6,RUDE & INCONSIDERATE MANAGEMENT.
382,141,Jeddah,39.297109716778685,21.53117710375374,sayadiyah express,39.17745731867187,21.52752640532202,Seafood,Non,2.9,"The staff are now not as friendly, the wait times for being served are horrible, no one even says hi for the first 10 minutes"
383,435,Eastern Province,54.713925670995316,28.953232439747403,Hamra Chicken,50.204262650007955,26.29065675792795,"Lebanese, Fast Food, Mediterranean, Middle Eastern, Arabic",Non,3.5,I won't be back.
384,278,Riyadh,46.83428680065408,24.944506784131274,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,They have great dinners
385,355,Eastern Province,48.215079818871416,20.750911194858013,Queen Of India,50.17982930366816,26.328297884880513,Indian,"Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,The service was outshining
386,241,Eastern Province,51.57242514553891,20.062595946040897,Al-Sanbok Restaurant,50.2207337852633,26.27183349049264,"Seafood, International, Mediterranean","Vegetarian Friendly, Vegan Options, Gluten Free Options",1.7,The food was terrible
387,429,Riyadh,46.61036542248074,24.622885215350717,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,WILL NEVER EVER GO BACK AND HAVE TOLD MANY PEOPLE WHAT HAD HAPPENED
388,487,Riyadh,46.520348701045656,24.710876079030236,Al Orjouan,46.63020102633448,24.665121345075363,"Mediterranean, Middle Eastern, International","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,I don't recommend unless your car breaks down in front of it and you are starving.
389,439,Jeddah,39.237854693774096,21.061034520664872,Myazu,39.15292379191963,21.550449421240426,"Japanese, Sushi, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,I will come back again
390,349,Riyadh,46.68667128265311,24.68601551490095,Lotus,46.72754599759453,24.78465287072049,"Chinese, Japanese, Asian, Thai, Sushi","Vegetarian Friendly, Vegan Options",4.7,This place deserves one star and 90% has to do with the food
391,419,Riyadh,46.79584123597016,24.563586140391028,Lusin,46.68345090704749,24.697820747470395,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,This is a disgrace
392,133,Jeddah,39.19779530771572,21.862815364758312,Al Baik,39.15947334456595,21.595630718372867,"Fast Food,",Non,4.7,Def coming back to bowl next time
393,85,Riyadh,46.9972061268977,24.702625085058603,Al Bustan Restaurant,46.69093303284533,24.666488712701387,International,Vegetarian Friendly,4.8,This place is amazing!
394,96,Riyadh,46.69346739159598,24.929851170854867,Maestro Pizza,46.6187232397638,24.746505346219237,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.6,"If you want healthy authentic or ethic food, try this place"
395,454,Jeddah,39.3730222987995,21.23769492311942,Ginger Leaf,39.10931546434358,21.6045682395325,"Indian, Asian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.8,I will continue to come here on ladies night andddd date night ... highly recommend this place to anyone who is in the area
396,292,Riyadh,46.74025857020492,24.804871672713098,Lotus,46.72754599759453,24.78465287072049,"Chinese, Japanese, Asian, Thai, Sushi","Vegetarian Friendly, Vegan Options",4.1,"I have been here several times in the past, and the experience has always been great"
397,278,Jeddah,39.14998495041761,21.550912322460718,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,We walked away stuffed and happy about our first Vegas buffet experience
398,91,Riyadh,46.89300360655719,24.825771921901858,La Brasserie,46.68410514351399,24.690431294537472,"French, International","Vegetarian Friendly, Vegan Options",3.8,Service was excellent and prices are pretty reasonable considering this is Vegas and located inside the Crystals shopping mall by Aria
399,331,Riyadh,46.509650226742885,24.614508150686735,Burj Al Hamam,46.681993386802766,24.667666188182427,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.9,"To summarize... the food was incredible, nay, transcendant... but nothing brings me joy quite like the memory of the pneumatic condiment dispenser"
400,85,Jeddah,39.11349715427505,21.166220713607718,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,I'm probably one of the few people to ever go to Ians and not like it.
401,339,Jeddah,39.12088495104895,21.523237212840495,Byblos Restaurant,39.12999500974883,21.572715888585268,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,Kids pizza is always a hit too with lots of great side dish options for the kiddos!
